preco,vendido,km_por_ano,idade_carro
106160.66,0,9746.187264,19
17381.55,1,27502.079616000003,23
35844.53,1,21256.215552,18
72478.5,0,25762.378752,26
92265.06,1,18072.93312,16
91765.56,0,21685.9104,24
15102.37,1,28237.549824,26
63111.1,0,25546.726656000003,25
52310.49,1,43906.123008,13
53633.21,1,32248.035072000002,11
94250.61,0,12609.21024,16
49677.73,1,18388.364544,20
22312.07,1,15948.599040000001,25
102419.6,1,32198.145408000004,19
66450.33,1,20578.681728,26
30078.77,1,20890.894464,25
38298.19,1,17559.552384000002,23
22995.49,1,34829.422848,20
27388.02,1,14995.867392,26
31662.03,1,18911.401344,16
36234.88,1,31031.371008000002,26
96435.98,1,16585.899264,25
60755.9,0,15552.700416000001,24
28410.92,1,22572.658944000003,18
86946.0,0,25480.743552,26
70651.88,0,33017.301504,26
54765.57,1,18916.229376000003,17
65605.45,0,19450.531584,13
67311.7,1,25269.919488000003,24
49834.43,0,19835.164800000002,22
71195.67,0,27004.79232,19
41700.61,0,33141.220992,17
63503.6,1,18280.538496,21
63003.03,1,16188.391296000002,18
56180.62,1,22878.434304000002,16
69242.85,0,26222.651136,13
58392.0,0,16323.576192,16
50343.63,1,29785.738752,20
31823.73,1,28532.059776000002,25
99103.58,1,19497.20256,13
42150.71,1,35309.00736,24
44566.21,1,15802.148736000001,19
92551.94,0,31583.376000000004,22
101666.33,0,14459.95584,13
68208.14,0,16466.807808,23
79157.96,0,14213.726208,26
46081.3,1,41649.822720000004,22
78168.96,1,22683.703680000002,26
77306.03,0,21561.990912,17
47817.11,1,27149.633280000002,16
20792.2,1,16951.220352,24
52640.43,1,19901.147904,13
106743.67,0,37414.029312000006,25
94042.17,0,19901.147904,25
23093.87,1,18781.04448,19
81415.99,0,16122.408192,18
104154.33,1,23494.813056000003,17
28306.99,1,26718.329088000002,26
59209.58,1,27706.466304,23
108021.69,0,27473.111424000002,21
91497.96,1,9879.762816,17
85979.5,0,12741.176448,14
94402.97,0,48489.53472,26
46565.24,1,35659.844352,23
92897.36,0,23770.01088,24
98042.09,0,30068.983296000002,19
95461.13,1,19735.385472,20
60230.8,0,32545.763712000004,13
46299.08,1,26063.326080000003,24
15804.47,1,23057.071488,23
33558.74,1,27325.051776,16
60463.2,1,11590.495488,26
54251.45,1,15937.333632000002,22
85859.16,0,30414.992256,15
41785.43,1,14537.204352,15
69246.12,1,20956.877568,12
32773.82,1,18385.145856000003,16
70207.11,1,21270.699648,21
43259.44,1,29764.817280000003,25
68700.6,0,27545.531904000003,20
71937.67,1,15190.598016000002,24
77302.25,0,19147.974912,19
17247.18,1,22575.877632,26
56782.02,1,22316.773248,22
37861.44,1,11860.86528,23
37098.07,1,27524.610432,14
87001.83,0,20636.618112,22
42874.63,1,28277.783424,22
62894.79,0,23469.063552000003,19
98566.7,1,12908.548224,22
104619.49,0,31287.256704000003,17
77020.81,1,19854.476928,12
42090.21,1,23581.717632,16
54176.2,0,31853.745792,23
97794.8,1,25458.212736,24
108295.76,1,30577.536000000004,24
93444.56,1,18468.831744000003,26
27789.95,1,16730.740224,23
68332.45,1,21491.179776,26
83012.99,1,21803.392512000002,23
47241.59,1,16090.221312000001,13
41676.0,1,20102.315904000003,17
49084.71,1,20147.377536,21
64465.44,0,21220.809984000003,23
34951.8,1,11730.508416,20
10891.85,1,25514.539776,20
98502.11,1,19302.471936,18
52171.5,1,33141.220992,16
91751.57,1,22014.216576000003,24
65238.76,0,33884.73792,22
97757.32,0,9009.107712,24
79660.6,1,15699.150720000001,22
63691.59,1,21420.36864,12
52771.56,1,19642.043520000003,17
89060.24,1,19741.822848,21
76149.23,1,17921.654784000002,20
104231.33,1,22043.184768000003,9
73988.94,0,39848.966784000004,23
53351.08,1,32761.415808,25
34854.69,1,20546.494848000002,21
108964.33,1,32391.266688000003,13
35196.0,1,26229.088512000002,18
77024.82,0,22023.87264,25
49682.36,1,29088.8928,13
66506.65,0,27141.586560000003,16
74163.51,0,20095.878528,16
49375.26,1,36322.894080000005,17
62793.28,0,25208.764416,21
37276.24,1,16902.940032000002,19
49174.32,1,15467.405184000001,18
23052.07,1,29594.226816000002,23
30194.45,1,23295.2544,13
94945.21,1,15863.303808,22
46233.56,1,13998.074112,22
99381.45,0,21011.595264000003,19
63521.2,1,15930.896256000002,22
89543.2,0,33781.739904,21
105949.77,1,21555.553536000003,17
87247.96,0,43745.188608000004,7
35715.43,1,28404.9216,24
104676.44,1,21505.663872,10
39171.9,1,24547.324032,20
67356.05,1,23633.216640000002,21
48178.83,1,18547.6896,21
22228.46,1,29137.173120000003,26
35178.45,1,40212.678528000004,22
86775.26,0,16017.800832,24
49775.38,1,17506.444032,21
93938.82,0,25807.440384,14
55449.03,0,16320.357504000001,26
42481.06,1,25908.829056000002,24
62211.95,0,19757.916288,18
35560.21,1,23670.231552,20
44834.55,1,19345.924224000002,23
67548.67,0,22363.444224000003,19
45665.02,1,17994.075264000003,16
42919.11,1,26200.12032,16
26043.92,1,28651.151232,24
64605.87,1,15860.085120000002,17
93816.86,1,10985.382144000001,24
87763.3,0,25248.998016,16
91736.53,0,19318.565376000002,20
66464.41,1,23301.691776000003,16
90007.25,0,18373.880448,24
38869.12,1,15794.102016,23
77548.91,0,28754.149248,21
81017.73,0,17094.451968,13
31660.39,1,10333.597824,21
86113.03,1,15712.025472000001,21
26935.08,1,23517.343872,22
48352.95,0,25950.672000000002,26
97532.98,1,22907.402496000002,17
10000.44,1,17244.12096,22
25492.0,1,49200.86476800001,24
102022.19,0,31848.917760000004,10
86751.12,0,15547.872384,26
57915.65,1,25353.605376000003,17
106842.13,1,14628.93696,12
19726.83,1,24215.799168,22
72173.2,0,14371.441920000001,22
83013.97,0,31808.68416,13
37158.94,1,8622.865152,14
24897.08,1,21542.678784,25
75868.0,1,17421.148800000003,22
36834.17,1,20783.068416000002,16
91226.63,0,15745.821696,11
81098.35,0,51289.793280000005,22
87118.66,0,29970.813312000002,20
32078.07,1,16709.818752000003,19
70287.19,1,21182.185728,25
77981.66,0,33820.364160000005,19
75315.05,0,33038.222976000005,23
91394.44,0,30160.715904,8
68197.16,0,14619.280896,23
68943.39,0,33725.412864000005,18
35015.25,1,23263.06752,14
61645.21,0,16836.956928,18
106963.85,1,13621.487616,23
56257.43,1,17989.247232,20
83304.17,0,29668.256640000003,23
67952.69,0,16849.83168,16
24222.03,1,37302.984576,26
69134.09,0,17329.416192,9
80873.69,0,16630.960896,18
64793.81,0,27204.350976,15
88354.0,0,26864.779392,23
82225.89,0,15353.14176,12
66059.51,0,13782.422016,20
22826.76,1,19197.864576,25
45138.48,1,29821.144320000003,21
27412.47,1,12472.416000000001,26
48725.02,1,19259.019648,22
67792.16,0,37586.22912,25
46827.55,1,38580.803712,26
93262.17,0,28538.497152000004,24
81858.67,0,24283.391616,26
59267.54,1,33337.56096,13
116210.71,1,26119.653120000003,12
51863.7,1,14245.913088000001,24
45247.75,1,28020.288384000003,22
52649.03,1,19793.321856000002,24
25053.03,1,16727.521536,23
68411.14,0,18056.83968,13
34687.79,1,29768.035968000004,25
74758.15,0,17491.959936000003,16
90845.06,1,13637.581056,23
38647.16,1,15684.666624000001,26
65918.74,1,15678.229248000001,14
84671.09,1,20422.575360000003,14
59578.75,1,36971.459712,23
60010.03,0,24767.804160000003,11
83443.11,0,29293.279488000004,11
89469.69,0,32270.565888,17
90014.74,0,31076.432640000003,16
49120.38,1,17052.609024,26
83022.67,1,14741.591040000001,23
33509.54,1,36638.325504,15
72893.46,1,15435.218304000002,16
43288.46,1,21957.889536000002,26
67757.38,0,26343.351936000003,26
54980.62,1,33760.818432,18
23983.34,1,24758.148096,24
70453.02,0,30308.775552000003,11
13338.2,1,28287.439488000004,24
48661.0,1,18663.562368000003,26
101532.58,1,17659.331712000003,26
95403.39,1,13220.760960000001,25
43197.96,1,19679.058432,19
91375.72,0,26608.893696000003,25
86367.76,0,28021.897728000004,23
94863.23,0,17884.639872,18
23735.52,1,19497.20256,23
52015.02,0,43527.927168,26
104156.53,1,19688.714496,25
88979.88,0,25395.448320000003,23
50074.14,1,19353.970944,26
50742.1,0,32763.025152000002,26
90148.69,1,15192.20736,21
21600.98,1,21302.886528000003,25
76442.43,1,20165.08032,22
54565.6,0,23633.216640000002,16
47337.76,0,25211.983104000003,17
66585.5,1,26604.065664,24
93222.97,1,18700.57728,25
86345.8,0,28073.396736000002,18
43509.69,1,18346.5216,22
41268.07,0,19096.475904000003,25
26269.79,1,28205.362944,21
84302.58,0,19019.227392,19
50101.8,1,20424.184704000003,19
9353.32,1,26359.445376000003,26
71222.14,0,11093.208192,15
32317.43,1,53182.381824000004,20
74276.87,0,13856.451840000002,14
89366.83,1,14899.306752,14
29001.23,1,24885.286272,24
57035.55,1,24637.447296000002,24
89173.5,0,11270.236032,19
62473.97,1,15942.161664000001,14
81956.85,1,13312.493568000002,22
46086.14,1,20652.711552,25
43893.65,1,27111.009024000003,21
27744.34,1,12800.722176000001,26
62149.75,0,26151.84,24
66079.3,0,25611.100416,24
89945.81,0,23185.819008000002,17
69128.91,1,15142.317696000002,21
42018.68,1,25570.866816,23
65321.91,0,14395.58208,21
76131.04,1,51643.84896,24
84050.01,0,18320.772096,17
42666.26,1,28726.7904,25
25104.69,1,33335.951616000006,24
91717.22,0,26184.02688,12
31380.96,1,28871.631360000003,26
69751.73,1,22733.593344,26
42421.27,1,28680.119424,21
76547.04,1,17060.655744,25
59477.15,1,19144.756224,26
41159.72,1,20007.364608,26
37291.24,1,18913.010688000002,15
79884.95,0,18853.46496,16
82416.29,0,31456.237824000003,11
99958.32,0,49245.926400000004,18
65355.01,1,18233.86752,25
92234.02,0,27840.041856000003,12
26868.46,1,22289.4144,17
76442.96,0,23139.148032,8
43705.05,1,21288.402432000003,17
64898.92,1,20153.814912,25
83770.84,1,17768.767104000002,20
104850.88,0,32940.052992000004,12
56698.26,1,25252.216704000002,25
28955.39,1,36760.635648,26
30541.2,1,14022.214272000001,19
59316.98,1,17651.284992,19
83926.72,0,32342.986368,12
78144.33,0,24399.264384000002,19
58294.08,1,8197.998336,7
37741.81,1,24552.152064,26
57101.08,1,23303.30112,21
79690.34,1,18426.988800000003,21
50535.2,0,28786.336128000003,16
31390.18,1,29695.615488000003,19
36387.28,1,19173.724416,25
93606.34,1,21275.527680000003,24
8853.05,1,32159.521152,23
35546.81,1,16962.48576,26
46598.59,1,41315.079168000004,25
100974.45,1,25623.975168,18
79198.99,0,23984.053632000003,16
19561.66,1,18554.126976,25
107756.38,1,15353.14176,20
67787.6,0,15856.866432,20
64171.42,0,17210.324736000002,13
62962.54,1,21064.703616000003,14
25718.98,1,7081.113600000001,24
61122.51,1,23992.100352,17
44408.42,1,17545.068288000002,25
95190.96,0,15694.322688,20
39737.98,1,26604.065664,16
90128.08,0,38592.06912,21
73687.07,0,28617.355008000002,23
30933.88,1,41065.630848,23
98033.64,1,9433.974528,24
93682.67,0,27057.900672000003,23
72601.75,1,22197.681792000003,16
89617.42,0,24368.686848,9
65476.51,0,26781.093504,15
78558.45,0,15892.272,18
89875.74,0,28850.709888,15
87302.72,0,37644.165504000004,13
41751.89,1,17879.811840000002,21
37019.05,1,22675.65696,10
39267.97,1,20424.184704000003,18
73674.54,0,28699.431552000002,24
106779.75,0,23971.178880000003,21
89193.63,0,27611.515008000002,15
67946.28,0,18254.788992,13
35168.93,1,28546.543872000002,23
50628.03,1,13396.179456000002,26
73816.0,1,20918.253312,18
47980.36,0,30815.718912,11
82564.53,1,10129.211136,14
94847.15,1,16753.27104,22
75040.01,0,19136.709504000002,13
79122.84,0,24268.90752,26
93955.53,0,17763.939072,11
118929.72,0,15795.711360000001,11
90210.53,1,18521.940096000002,22
115756.99,1,19035.320832,20
102122.58,0,19751.478912000002,23
91543.66,0,24846.662016000002,18
50083.47,1,25034.955264,18
73809.98,0,17108.936064,23
27598.09,1,18385.145856000003,24
66612.71,0,25593.397632,20
98147.0,0,25503.274368000002,24
70630.44,0,35115.886080000004,23
65518.56,0,16807.988736,19
49870.45,1,14410.066176,23
33217.44,1,19897.929216,24
100716.13,0,19273.503744,17
95280.22,0,21397.837824000002,21
77031.56,0,31181.04,19
30563.08,1,27199.522944,18
93484.11,0,20612.477952,21
28975.97,1,16433.011584,22
48588.31,1,31507.736832000002,17
28873.83,1,24585.948288000003,24
29603.59,1,13803.343488,26
50864.13,1,19144.756224,22
81873.42,0,30413.382912,23
51785.14,1,15251.753088000001,19
82067.01,0,31250.241792,16
50587.73,1,14355.34848,21
33661.26,1,11992.831488000002,26
15319.97,1,18254.788992,26
82642.18,1,15188.988672000001,17
63943.31,0,11204.252928,22
59611.42,1,22852.684800000003,25
89115.67,1,23317.785216,26
90788.58,1,16246.32768,20
37043.52,1,34974.263808,22
67125.55,1,19907.585280000003,24
98621.55,0,26555.785344000004,18
104294.57,0,16280.123904000002,13
72604.16,1,14430.987648,12
66976.15,0,19886.663808,23
52719.09,1,33646.555008,22
76779.71,1,20723.522688,15
28785.16,1,27654.967296000003,18
68969.5,1,14572.60992,15
19247.58,1,31781.325312,24
21952.46,1,31601.078784,21
114033.21,1,17184.575232000003,8
42775.72,1,11992.831488000002,25
76974.39,1,22791.529728,14
47978.72,1,18492.971904,16
58359.09,1,12887.626752,19
82202.7,0,21314.151936000002,22
66775.54,0,20087.831808000003,26
88769.82,0,24212.58048,25
35732.52,1,11365.187328,23
95744.02,0,17921.654784000002,22
50949.03,1,15301.642752000002,24
75752.6,1,22926.714624,25
80383.01,0,26175.980160000003,19
53129.13,1,26431.865856,25
96991.27,0,18283.757184000002,15
79007.41,0,23216.396544000003,12
51389.94,1,38497.117824,21
6487.69,1,27659.795328,25
37251.7,1,17139.513600000002,11
34615.21,1,14963.680512,21
81241.55,0,20279.343744,26
77354.01,0,17807.39136,11
30779.19,1,21137.124096000003,22
61856.8,1,14862.291840000002,9
79024.34,0,21570.037632000003,18
78276.97,0,26053.670016,9
40006.8,1,21803.392512000002,23
74733.45,1,10745.589888,21
36731.6,1,24016.240512,20
29443.0,1,35637.313536,26
88029.63,0,46952.61120000001,20
58454.78,1,18510.674688000003,11
53759.26,1,32352.642432,22
106547.51,1,25216.811136,20
94206.91,1,14094.634752000002,18
76154.95,1,21801.783168,24
12743.53,1,26879.263488,25
74606.2,0,31139.197056,10
47764.99,1,18669.999744,26
89084.82,1,20313.139968000003,11
109488.35,1,27608.29632,21
88156.67,0,20635.008768,18
40125.7,1,38793.237120000005,20
111343.03,0,17920.04544,19
113899.61,1,10708.574976,25
80004.25,1,21627.974016,16
50129.74,1,17846.015616,25
86614.43,0,28644.713856000002,24
87789.27,1,22019.044608,21
88504.53,1,18792.309888,20
62997.04,0,12599.554176000001,15
38770.27,1,18867.949056,20
90850.63,1,21708.441216000003,14
73665.75,0,30495.459456,22
39064.49,1,21270.699648,13
34890.17,1,20617.305984000002,21
64762.58,1,9998.854272,26
80630.07,1,17050.99968,24
60363.85,0,22171.932288,26
77784.26,0,33142.830336,24
33809.98,1,20018.630016000003,23
48681.98,1,18924.276096,24
24036.67,1,27698.419584000003,18
41911.21,1,18219.383424,15
90663.59,0,14107.509504000001,20
94469.15,1,11973.51936,8
60866.18,0,11957.425920000001,23
99540.55,1,16806.379392000003,19
49212.89,0,28504.700928000002,20
70247.17,1,14970.117888,25
95666.1,0,34027.969536000004,23
55312.4,1,38188.123776,25
85672.16,1,17239.292928000003,11
85503.63,0,24688.946304,25
104970.73,0,24416.967168000003,24
38911.5,1,29716.53696,24
30941.53,1,22796.357760000003,21
21719.5,1,13547.457792000001,26
70601.13,1,14047.963776,23
27736.63,1,16685.678592,23
102726.85,0,19735.385472,26
85202.49,0,30109.216896,25
55669.54,1,20029.895424000002,21
43858.92,1,22503.457152000003,18
83074.58,1,21001.9392,20
47606.92,1,10338.425856,17
83100.6,0,25924.922496000003,22
47913.33,1,17464.601088,26
59306.93,1,27176.992128,24
80332.34,0,28456.420608,18
105113.45,0,22913.839872,17
11745.93,1,32666.464512000002,23
84472.01,0,24352.593408,20
105435.67,1,16692.115968000002,26
99011.39,0,10151.741952,22
32450.45,1,25033.345920000003,25
59099.98,1,21610.271232000003,23
93555.61,0,31201.961472000003,25
70390.09,0,29861.377920000003,26
58575.21,1,16552.10304,19
54467.92,1,18180.759168,20
95343.95,1,23065.118208,25
111982.15,1,18428.598144,23
68626.21,0,37330.343424000006,19
78393.56,0,26058.498048,24
67063.22,0,34409.384064000005,24
86411.94,1,14147.743104000001,21
85490.62,0,30133.357056,22
61313.82,1,16894.893312,18
69608.68,0,37032.614784000005,25
32347.92,1,24756.538752,19
46169.38,1,30564.661248,24
80645.28,1,18056.83968,10
18627.22,1,29787.348096,23
60332.96,0,22081.809024000002,23
84838.43,0,25395.448320000003,17
78281.97,1,19514.905344000003,26
46089.56,1,15124.614912000001,26
46379.47,1,16772.583168,16
36762.11,1,15428.780928,19
65631.66,0,12287.34144,15
33714.54,1,24785.506944,15
63636.99,0,17229.636864,18
40410.12,1,30820.546944,13
9595.35,1,12156.984576,26
66900.85,0,26843.857920000002,25
49923.81,0,22350.569472000003,19
28991.5,1,15724.900224,26
73908.79,0,13133.856384,17
95893.65,0,17054.218368,25
76187.99,0,17128.248192000003,13
82209.25,0,17261.823744,20
74125.7,0,32301.143424,23
54723.96,1,26946.855936000004,14
50156.51,1,28623.792384,15
67992.29,0,37970.862336000006,20
73372.02,1,13465.381248000002,25
51312.72,1,8927.031168000001,15
69114.17,0,28028.335104,21
61034.74,0,37077.676416,19
28396.93,1,23438.486016000003,20
65757.44,0,19992.880512,14
33438.72,1,25834.799232,21
70087.82,0,31050.683136000003,8
83020.99,0,34077.8592,26
49259.08,1,50253.375744000004,26
105294.29,0,35003.232,19
48261.96,1,10845.369216000001,25
34520.84,1,24025.896576000003,23
48109.83,1,35354.068992,18
110098.03,1,23045.806080000002,20
78779.5,0,28086.271488000002,24
33657.2,1,16463.58912,22
53881.99,0,23504.46912,23
115764.11,1,38553.444864000005,14
32612.91,1,8672.754816,18
101109.4,1,24796.772352,19
20991.94,1,10919.39904,22
31590.46,1,25136.343936,15
88707.63,1,13970.715264,12
103850.21,1,21600.615168,14
68944.47,0,28491.826176000002,18
86348.34,0,13476.646656,20
37130.46,1,20425.794048,19
45652.49,1,10140.476544000001,13
70992.17,0,16938.3456,15
63088.93,0,23013.6192,23
90665.04,0,25397.057664,25
92542.64,0,19011.180672000002,21
79329.29,1,18431.816832,13
56766.74,1,29095.330176000003,21
107761.01,1,22120.43328,15
75641.56,1,22179.979008000002,12
111770.22,0,14702.966784,15
53681.36,0,25451.775360000003,11
75907.95,0,20651.102208,22
48109.54,1,23477.110272,22
84977.1,0,24455.591424000002,18
49664.56,1,12953.609856000001,24
56620.17,1,12908.548224,20
57865.43,0,14625.718272000002,26
52541.42,1,21169.310976,21
114542.19,1,29848.503168000003,10
63964.47,0,32104.803456,17
98901.34,0,32894.99136,14
56145.24,1,24470.075520000002,15
42588.72,1,20847.442176,23
58547.22,1,18401.239296,24
41736.59,1,15451.311744,18
82351.69,0,35627.657472,23
40224.57,1,35555.236992000006,25
63072.06,0,43059.608064,13
104218.96,1,22506.67584,21
92573.5,0,23576.889600000002,19
96528.71,0,25612.70976,23
94675.4,0,17300.448,16
75682.77,0,15850.429056,19
81819.66,0,33392.278656,25
73728.18,0,18657.124992,20
45846.74,1,13317.321600000001,14
35466.63,1,38339.402112,26
101008.95,0,26013.436416,26
83239.76,1,22741.640064000003,18
58839.78,0,5428.317312,24
37842.21,1,11490.71616,17
102552.38,0,23715.293184000002,21
82343.47,0,30176.809344,18
51722.37,1,15728.118912000002,15
103093.68,1,24585.948288000003,22
99771.98,0,27075.603456,13
78824.15,1,10938.711168000002,26
63508.97,0,29642.507136,17
56623.13,0,28361.469312,26
61259.03,0,21734.190720000002,24
41279.5,1,25060.704768000003,24
37139.98,1,14358.567168000001,19
105314.86,1,15320.954880000001,14
38818.42,1,36841.102848,25
92132.63,0,22371.490944,21
75199.76,1,24027.505920000003,21
98058.7,1,17828.312832,10
24709.14,1,17126.638848000002,16
42941.66,1,33178.235904,25
27310.88,1,16803.160704,18
26009.19,1,23020.056576000003,26
100500.03,0,15074.725248,13
47541.53,1,20823.302016,21
43236.43,0,17908.780032000002,22
41817.92,1,19865.742336000003,24
81712.13,0,19569.623040000002,25
58489.91,1,18018.215424,26
82988.39,1,11120.56704,17
34854.41,1,21241.731456,20
31177.74,1,22004.560512,23
53360.93,1,36314.84736,14
46195.2,1,18953.244288,26
37028.2,1,24202.924416,25
41014.61,0,24297.875712,25
87576.69,0,12182.73408,22
45588.01,1,17157.216384,23
52209.64,1,27131.930496,18
32798.23,1,28115.239680000002,14
51604.09,1,15098.865408000001,26
58161.32,1,27477.939456,12
13574.33,1,30173.590656,23
113795.94,1,22632.204672,22
40274.33,1,29967.594624,20
78975.71,0,25129.906560000003,24
52228.07,1,20432.231424,25
76186.08,0,29866.205952,25
35912.56,1,11292.766848000001,21
49179.12,1,50161.643136000006,22
9622.5,1,16610.039424000002,23
12377.95,1,30262.104576,25
40411.81,1,16370.247168000002,21
28277.0,1,44940.931200000006,19
27937.16,1,11342.656512000001,25
69376.83,0,11833.506432,8
36762.25,1,16152.985728000001,25
7742.22,1,35009.669376000005,22
84631.42,0,21159.654912,14
39696.87,1,20512.698624,21
50502.81,1,20467.636992,21
106194.47,0,33017.301504,11
36402.05,1,21925.702656,22
89688.52,0,25466.259456000003,15
54564.28,1,34473.757824,23
24703.07,1,43447.459968,24
112936.24,0,27028.932480000003,11
45846.43,1,19183.38048,20
82405.72,0,21381.744384,23
89266.99,0,29711.708928000004,18
44984.32,0,15105.302784000001,10
112607.71,1,26916.278400000003,13
50946.27,1,34254.88704,18
74516.88,0,31734.654336000003,23
68690.9,0,18280.538496,17
101698.25,1,24095.098368000003,16
86773.06,0,36952.147584000006,21
98629.27,0,22215.384576,18
104821.68,0,31836.043008,24
51981.07,1,22505.066496000003,25
91960.78,0,18698.967936,15
38380.53,1,7876.129536,19
58416.2,1,15504.420096000002,26
46214.66,1,17575.645824000003,23
59736.55,1,9813.779712000001,26
48636.5,0,20820.083328,20
103961.37,0,19811.02464,17
41865.68,0,28506.310272000002,24
86238.45,0,25303.715712,24
49593.92,1,26951.683968,24
68924.52,0,11247.705216,23
55333.04,1,23757.136128000002,17
55485.93,1,33052.707072000005,21
96176.92,1,16590.727296,25
66758.07,1,19305.690624000003,23
53936.76,1,24782.288256000003,20
31158.92,1,19186.599168,13
33633.45,1,18589.532544,21
30310.88,1,22569.440256,17
52255.7,1,18291.803904,17
71064.55,1,21095.281152000003,22
104939.44,1,30503.506176000003,13
60417.14,0,17487.131904,24
84561.84,0,35790.201216,22
58781.22,1,14551.688448,15
97912.99,0,13579.644672,16
62142.9,1,20905.37856,21
38125.65,1,13188.57408,23
33576.69,1,20512.698624,24
67246.29,0,34655.613696,20
85284.52,0,31543.1424,25
45663.04,1,20099.097216000002,18
33560.81,1,10776.167424000001,26
93857.82,0,20017.020672000002,16
82144.58,0,42174.468864,25
30021.35,1,26021.483136000003,23
39598.96,1,21024.470016000003,15
80259.57,0,19339.486848,21
59046.57,1,18338.47488,23
54081.59,1,17549.89632,21
27102.78,1,16529.572224,19
96321.69,0,18306.288,14
81688.79,1,22165.494912000002,25
33040.43,1,22909.011840000003,25
47011.14,0,21753.502848,18
49156.12,0,30954.122496000004,18
41703.46,1,16302.65472,20
58287.23,1,26414.163072000003,18
104165.58,1,23496.422400000003,15
67137.81,1,23189.037696000003,25
57713.59,0,34633.08288,25
59721.06,1,30328.08768,18
31243.55,1,25588.569600000003,20
60573.14,0,24997.940352,26
31899.95,1,24537.667968,24
67828.85,1,18647.468928000002,23
25533.71,1,22474.488960000002,26
99619.68,0,14146.13376,24
47172.07,1,37914.535296,25
48899.48,1,17234.464896,22
89151.5,0,28733.227776000003,11
18979.73,1,19360.408320000002,24
49257.62,1,31451.409792000002,20
69398.79,1,18140.525568,22
33605.05,1,23747.480064000003,21
46580.05,1,17026.85952,23
102815.79,1,12388.730112000001,23
40366.86,1,14532.376320000001,22
82199.43,0,24433.060608000003,22
14176.65,1,19555.138944000002,26
63878.53,0,5309.225856,12
101445.17,0,24954.488064,23
63695.98,1,11698.321536000001,20
70319.95,0,18127.650816,25
33624.96,1,28564.246656000003,24
40554.2,0,23652.528768,25
74047.68,1,14619.280896,24
56641.19,1,16280.123904000002,25
85717.16,0,24849.880704000003,24
40056.43,1,20916.643968,10
31492.62,1,24954.488064,23
92137.62,0,52199.072640000006,10
50941.96,1,20422.575360000003,12
87035.2,0,11735.336448,20
38683.45,1,25052.658048,22
33273.89,1,28881.287424000002,26
20164.44,1,7159.971456,25
59877.7,0,19484.327808000002,26
46620.95,1,15987.223296000002,25
90066.83,0,22242.743424,25
39578.66,1,41669.134848,15
13815.0,1,30695.018112,21
60916.15,0,29106.595584000002,23
81745.18,0,19819.07136,23
82801.67,1,12211.702272,15
105755.86,1,24914.254464,19
88909.49,1,14205.679488000002,23
85794.15,1,19429.610112000002,18
37987.3,1,17274.698496,9
45071.08,1,22292.633088000002,22
82447.73,0,14892.869376,24
68404.88,0,22770.608256000003,26
71923.79,0,13029.249024,24
103116.75,1,27593.812224,10
69354.31,0,18610.454016,20
42950.35,1,19392.5952,24
64029.41,0,22923.495936000003,14
89092.01,1,16043.550336,19
23483.61,1,19498.811904000002,18
63602.22,0,24711.477120000003,16
81825.34,0,46468.198656,16
64768.12,0,17134.685568,25
53072.67,1,20570.635008,15
28132.63,1,15227.612928,24
15243.85,1,15528.560256,21
79005.64,0,23082.820992,24
68485.77,0,50158.424448000005,24
31661.81,1,24476.512896,21
64799.18,1,26098.731648,23
87443.86,0,15108.521472,19
92523.91,0,10343.253888000001,23
27165.64,1,26847.076608000003,22
78410.73,0,25488.790272000002,9
88503.52,0,26003.780352,21
87872.69,0,19032.102144,26
90160.7,0,24994.721664,16
44237.92,1,12433.791744,16
82713.13,0,16922.25216,16
42863.53,1,44855.635968,15
49770.93,1,14569.391232000002,15
64793.18,0,33532.291584,21
107004.95,1,20871.582336000003,18
46014.84,0,16564.977792,23
106801.47,1,29518.587648,17
86457.17,0,27683.935488000003,14
19265.48,1,24841.833984,22
42213.84,1,26765.000064000003,10
80193.39,0,18502.627968,15
99155.67,1,23599.420416,21
75076.46,0,11646.822528,26
107095.75,1,20541.666816,11
105881.7,0,24645.494016,15
79641.5,1,16162.641792,26
93654.11,0,23670.231552,19
27274.02,1,20548.104192000003,21
30113.92,1,15457.74912,23
35276.49,1,8920.593792000001,26
50148.81,1,24587.557632,16
47954.11,1,32690.604672,22
74809.55,0,15438.436992,23
45684.23,1,30408.554880000003,16
81761.09,0,18708.624,18
90366.63,0,26716.719744,19
89386.19,0,21648.895488000002,23
45840.88,1,40668.12288,19
30972.94,1,13784.03136,18
74752.8,1,23440.095360000003,16
89285.24,1,19173.724416,19
49158.75,1,16698.553344,22
89674.8,0,22719.109248,21
71485.36,0,23137.538688,20
75968.53,1,20927.909376,10
89259.18,0,33786.567936,18
51263.59,1,35107.839360000005,25
100289.19,1,47594.739456,15
73934.8,0,9237.63456,24
57658.43,1,14047.963776,18
66368.74,0,41039.881344,16
54433.31,1,32983.505280000005,24
37776.56,1,18151.790976,26
18916.46,1,24634.228608,25
46556.27,1,18053.620992,23
71697.79,0,18769.779072,19
60480.94,0,17451.726336,15
98640.58,1,21557.16288,20
75319.78,0,30044.843136000003,19
44550.84,1,11744.992512,21
22003.01,1,49453.531776,17
100572.36,1,38841.51744,23
76250.94,0,32320.455552000003,22
92704.33,0,18584.704512,15
44199.77,1,38616.20928,20
79947.11,0,32795.212032,26
37231.03,1,30067.373952,15
46969.03,0,50301.656064,25
45077.49,1,19136.709504000002,14
